ID,Vendor,Country,Shipment Mode,Weight (Kilograms),Freight Cost (USD),Line Item Value,Line Item Quantity,Unit Price,Scheduled Delivery Date,Delivered to Client Date,delay_days,is_delayed,delay_probability,risk_category
12658,SCMS from RDC,Mozambique,Air,5778.0,20299.0,458800.0,62000,0.12,2007-06-20 00:00:00,2007-06-20 00:00:00,0,0,0.128,LOW
12659,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,173.0,1754.0,12160.0,160,1.9,2007-05-18 00:00:00,2007-05-18 00:00:00,0,0,0.011,LOW
12661,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,3116.0,1478.0,374590.32,35074,0.18,2007-06-21 00:00:00,2007-06-21 00:00:00,0,0,0.038,LOW
12662,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,40.0,1388.0,10557.0,621,0.57,2007-06-08 00:00:00,2007-06-08 00:00:00,0,0,0.011,LOW
12663,SCMS from RDC,Tanzania,Air,1415.0,4458.0,278000.0,2000,1.39,2007-07-13 00:00:00,2007-07-13 00:00:00,0,0,0.027,LOW
12664,SCMS from RDC,Tanzania,Air,1047.0,,51202.74,3149,0.54,2007-08-13 00:00:00,2007-08-13 00:00:00,0,0,0.051,LOW
12665,SCMS from RDC,Rwanda,Air,50.0,661.06,2055.0,50,0.14,2007-07-26 00:00:00,2007-07-26 00:00:00,0,0,0.1,LOW
12666,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,650.0,2457.0,127122.6,3090,0.34,2007-08-03 00:00:00,2007-08-03 00:00:00,0,0,0.013,LOW
12667,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,1047.0,,20050.2,5076,0.02,2007-08-14 00:00:00,2007-08-14 00:00:00,0,0,0.02,LOW
12669,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,6.0,1356.0,477.3,2,238.65,2007-07-10 00:00:00,2007-07-10 00:00:00,0,0,0.005,LOW
12670,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,114560.0,3200,0.6,2007-08-21 00:00:00,2007-08-21 00:00:00,0,0,0.052,LOW
12671,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,1057.0,3348.0,67022.88,22047,0.05,2007-08-03 00:00:00,2007-08-03 00:00:00,0,0,0.022,LOW
12672,SCMS from RDC,Rwanda,Air,768.0,4465.1,33561.0,2034,0.55,2007-08-02 00:00:00,2007-08-02 00:00:00,0,0,0.055,LOW
12673,SCMS from RDC,Mozambique,Air,1047.0,,21930.0,1020,0.09,2007-10-10 00:00:00,2007-10-10 00:00:00,0,0,0.161,LOW
12675,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,1047.0,,2831.04,36,0.29,2007-07-18 00:00:00,2007-07-18 00:00:00,0,0,0.019,LOW
12676,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,67.0,1439.0,3340.0,167,0.67,2007-07-18 00:00:00,2007-07-18 00:00:00,0,0,0.02,LOW
12680,SCMS from RDC,Namibia,UNKNOWN_MODE,1047.0,,24000.0,300,0.8,2007-09-07 00:00:00,2007-09-07 00:00:00,0,0,0.011,LOW
12682,SCMS from RDC,Tanzania,UNKNOWN_MODE,1047.0,,130080.0,8000,0.54,2007-09-10 00:00:00,2007-09-10 00:00:00,0,0,0.017,LOW
12683,SCMS from RDC,Tanzania,UNKNOWN_MODE,1047.0,,170770.5,4155,0.34,2007-09-10 00:00:00,2007-09-10 00:00:00,0,0,0.03,LOW
12684,SCMS from RDC,Tanzania,UNKNOWN_MODE,1047.0,,6041.7,147,0.14,2007-09-10 00:00:00,2007-09-10 00:00:00,0,0,0.017,LOW
12685,SCMS from RDC,Mozambique,Air,1047.0,,49127.75,2933,0.56,2007-09-21 00:00:00,2007-09-21 00:00:00,0,0,0.054,LOW
12686,SCMS from RDC,Mozambique,Air,1047.0,,1241.95,59,0.09,2007-09-21 00:00:00,2007-09-21 00:00:00,0,0,0.202,LOW
12688,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,1047.0,,165180.0,6000,0.46,2007-08-30 00:00:00,2007-08-30 00:00:00,0,0,0.118,LOW
12690,SCMS from RDC,Zimbabwe,Truck,90.0,1106.0,14820.0,1560,0.16,2007-09-18 00:00:00,2007-09-18 00:00:00,0,0,0.105,LOW
12691,SCMS from RDC,Zimbabwe,Truck,1047.0,,3200.0,1600,0.07,2007-09-18 00:00:00,2007-09-18 00:00:00,0,0,0.137,LOW
12694,SCMS from RDC,Uganda,UNKNOWN_MODE,80.0,739.0,12825.0,1350,0.16,2007-10-16 00:00:00,2007-10-16 00:00:00,0,0,0.025,LOW
12710,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,1047.0,,24750.0,1500,0.07,2007-09-14 00:00:00,2007-09-14 00:00:00,0,0,0.013,LOW
12711,SCMS from RDC,Ethiopia,UNKNOWN_MODE,1047.0,,64083.2,10336,0.03,2007-09-04 00:00:00,2007-09-04 00:00:00,0,0,0.016,LOW
12712,SCMS from RDC,Ethiopia,UNKNOWN_MODE,1047.0,,77574.4,12512,0.03,2007-09-04 00:00:00,2007-09-04 00:00:00,0,0,0.016,LOW
12714,SCMS from RDC,Zambia,UNKNOWN_MODE,885.0,4119.6,167605.8,4078,0.34,2007-08-31 00:00:00,2007-08-31 00:00:00,0,0,0.02,LOW
12715,SCMS from RDC,Côte d'Ivoire,UNKNOWN_MODE,1047.0,,550.48,7,0.29,2007-09-12 00:00:00,2007-09-12 00:00:00,0,0,0.018,LOW
12716,SCMS from RDC,Zambia,UNKNOWN_MODE,3967.0,13094.92,68175.2,10996,0.03,2007-11-12 00:00:00,2007-11-12 00:00:00,0,0,0.024,LOW
12718,SCMS from RDC,Haiti,UNKNOWN_MODE,137.0,1732.74,43200.0,600,0.72,2007-10-06 00:00:00,2007-10-06 00:00:00,0,0,0.009,LOW
12723,SCMS from RDC,Zambia,UNKNOWN_MODE,1047.0,,8.72,872,0.0,2007-10-17 00:00:00,2007-10-17 00:00:00,0,0,0.006,LOW
12724,SCMS from RDC,Nigeria,Air,1047.0,,10056.4,1622,0.03,2007-09-20 00:00:00,2007-09-20 00:00:00,0,0,0.165,LOW
12729,SCMS from RDC,Mozambique,Air,1047.0,,463266.0,37300,0.41,2007-11-29 00:00:00,2007-11-29 00:00:00,0,0,0.081,LOW
12734,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,48.9,6,0.14,2007-11-13 00:00:00,2007-11-13 00:00:00,0,0,0.129,LOW
12735,SCMS from RDC,Zimbabwe,Air,1047.0,,162.8,22,0.12,2007-11-16 00:00:00,2007-11-16 00:00:00,0,0,0.153,LOW
12736,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,88000.0,44000,0.07,2008-02-19 00:00:00,2008-02-19 00:00:00,0,0,0.17,LOW
12737,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,328560.0,44400,0.12,2008-03-06 00:00:00,2008-02-19 00:00:00,-16,0,0.164,LOW
12738,SCMS from RDC,Guyana,Air,1047.0,,81049.2,986,0.68,2007-11-07 00:00:00,2007-11-07 00:00:00,0,0,0.064,LOW
12739,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,2400.0,96,0.1,2007-11-22 00:00:00,2007-11-22 00:00:00,0,0,0.182,LOW
12740,SCMS from RDC,Zambia,UNKNOWN_MODE,1928.0,7194.3,140407.6,18974,0.12,2007-11-21 00:00:00,2007-11-21 00:00:00,0,0,0.034,LOW
12741,SCMS from RDC,Haiti,Air,1047.0,,8000.0,500,0.18,2007-12-05 00:00:00,2007-12-05 00:00:00,0,0,0.162,LOW
12742,SCMS from RDC,Haiti,Air,1047.0,,2635.2,480,0.05,2007-12-05 00:00:00,2007-12-05 00:00:00,0,0,0.158,LOW
12748,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,34160.0,488,1.17,2007-11-30 00:00:00,2007-11-30 00:00:00,0,0,0.024,LOW
12749,SCMS from RDC,Côte d'Ivoire,Air,88.0,1603.44,16563.3,403,0.34,2007-12-18 00:00:00,2007-12-18 00:00:00,0,0,0.084,LOW
12751,SCMS from RDC,Nigeria,Air,1047.0,,2134.95,645,0.06,2007-12-03 00:00:00,2007-12-03 00:00:00,0,0,0.162,LOW
12752,SCMS from RDC,Nigeria,Air,1047.0,,11565.0,1542,0.12,2007-12-03 00:00:00,2007-12-03 00:00:00,0,0,0.163,LOW
12753,SCMS from RDC,Mozambique,Air,63.0,740.16,8055.6,210,0.46,2008-02-08 00:00:00,2008-02-08 00:00:00,0,0,0.028,LOW
12754,SCMS from RDC,Côte d'Ivoire,Air,4026.0,13325.0,296000.0,40000,0.12,2007-12-14 00:00:00,2007-12-14 00:00:00,0,0,0.156,LOW
12755,SCMS from RDC,Nigeria,Air,411.0,3147.0,28500.0,375,1.9,2008-01-09 00:00:00,2008-01-09 00:00:00,0,0,0.03,LOW
12756,SCMS from RDC,Nigeria,Air,1047.0,,1018.75,125,0.14,2008-01-09 00:00:00,2008-01-09 00:00:00,0,0,0.167,LOW
12759,SCMS from RDC,Ethiopia,Air,899.0,6483.0,92064.5,9691,0.16,2007-12-20 00:00:00,2007-12-20 00:00:00,0,0,0.143,LOW
12760,SCMS from RDC,Mozambique,Air,1047.0,,144690.0,2067,1.17,2008-04-08 00:00:00,2008-04-05 00:00:00,-3,0,0.012,LOW
12761,SCMS from RDC,Uganda,UNKNOWN_MODE,192.0,1617.52,13764.0,1860,0.12,2008-03-11 00:00:00,2008-03-11 00:00:00,0,0,0.02,LOW
12762,SCMS from RDC,Zimbabwe,Air,1047.0,,3200.0,1600,0.07,2008-01-14 00:00:00,2008-01-14 00:00:00,0,0,0.15,LOW
12763,SCMS from RDC,Haiti,Air,1047.0,,24450.0,3000,0.14,2008-03-08 00:00:00,2008-03-08 00:00:00,0,0,0.174,LOW
12764,SCMS from RDC,Mozambique,Air,1047.0,,157274.46,12663,0.41,2008-04-08 00:00:00,2008-04-05 00:00:00,-3,0,0.079,LOW
12766,SCMS from RDC,Haiti,Air,1047.0,,97672.16,32129,0.05,2008-03-04 00:00:00,2008-02-21 00:00:00,-12,0,0.184,LOW
12770,SCMS from RDC,Ethiopia,Air,1640.0,11273.0,89680.0,29500,0.05,2007-12-20 00:00:00,2008-01-09 00:00:00,20,1,0.235,LOW
12771,SCMS from RDC,Uganda,Air,667.0,3609.2,48100.0,6500,0.12,2008-02-15 00:00:00,2008-02-15 00:00:00,0,0,0.145,LOW
12772,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,160665.08,5836,0.46,2008-02-05 00:00:00,2008-02-05 00:00:00,0,0,0.072,LOW
12773,SCMS from RDC,Côte d'Ivoire,Air,232.0,1704.79,3535.52,2326,0.01,2008-02-01 00:00:00,2008-02-01 00:00:00,0,0,0.171,LOW
12774,SCMS from RDC,Uganda,UNKNOWN_MODE,1047.0,,1115.2,328,0.06,2008-02-28 00:00:00,2008-02-28 00:00:00,0,0,0.02,LOW
12776,SCMS from RDC,Zimbabwe,Air,1047.0,,23101.2,1860,0.41,2008-04-21 00:00:00,2008-04-21 00:00:00,0,0,0.083,LOW
12777,SCMS from RDC,Haiti,Air,1586.0,17289.0,141702.75,14995,0.16,2008-07-04 00:00:00,2008-07-04 00:00:00,0,0,0.146,LOW
12778,SCMS from RDC,Nigeria,Air,1047.0,,420.0,16,0.88,2008-04-18 00:00:00,2008-04-18 00:00:00,0,0,0.01,LOW
12779,SCMS from RDC,Côte d'Ivoire,Air,408.0,1514.68,28467.8,3847,0.12,2008-05-14 00:00:00,2008-05-14 00:00:00,0,0,0.145,LOW
12780,SCMS from RDC,Nigeria,Air,1047.0,,220580.8,16610,0.22,2008-05-14 00:00:00,2008-05-14 00:00:00,0,0,0.152,LOW
12781,SCMS from RDC,Tanzania,Truck,1047.0,,25622.55,8805,0.05,2008-06-30 00:00:00,2008-06-30 00:00:00,0,0,0.219,LOW
12782,SCMS from RDC,Tanzania,Truck,1047.0,,298411.2,87768,0.06,2008-06-30 00:00:00,2008-06-30 00:00:00,0,0,0.196,LOW
12783,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,10629.12,5536,0.01,2008-06-02 00:00:00,2008-06-02 00:00:00,0,0,0.193,LOW
12784,SCMS from RDC,Mozambique,Truck,387.0,2107.14,13023.22,1358,0.11,2008-07-18 00:00:00,2008-07-18 00:00:00,0,0,0.165,LOW
12785,SCMS from RDC,Zambia,Truck,1047.0,,89529.3,9474,0.16,2008-07-29 00:00:00,2008-07-29 00:00:00,0,0,0.241,LOW
12786,SCMS from RDC,Tanzania,Air,4289.0,24594.29,296000.0,40000,0.12,2008-08-21 00:00:00,2008-08-21 00:00:00,0,0,0.154,LOW
12788,SCMS from RDC,Haiti,Air,1047.0,,3696.0,224,0.07,2008-06-02 00:00:00,2008-06-02 00:00:00,0,0,0.174,LOW
12789,SCMS from RDC,Ethiopia,UNKNOWN_MODE,5184.0,17910.0,119259.2,78460,0.03,2008-03-27 00:00:00,2008-03-27 00:00:00,0,0,0.07,LOW
12790,SCMS from RDC,Haiti,Air,862.0,9711.2,7433.1,270,0.46,2008-05-29 00:00:00,2008-05-29 00:00:00,0,0,0.078,LOW
12791,SCMS from RDC,Haiti,Air,1047.0,,4757.55,2415,0.01,2008-05-29 00:00:00,2008-05-29 00:00:00,0,0,0.19,LOW
12792,SCMS from RDC,Zimbabwe,Air,1047.0,,23101.2,1860,0.41,2008-06-09 00:00:00,2008-06-09 00:00:00,0,0,0.083,LOW
12793,SCMS from RDC,Cameroon,Air,643.0,7805.33,64000.0,2000,1.6,2008-08-20 00:00:00,2008-08-20 00:00:00,0,0,0.007,LOW
12794,SCMS from RDC,Zimbabwe,Truck,1047.0,,86840.0,4342,0.8,2008-07-26 00:00:00,2008-07-26 00:00:00,0,0,0.049,LOW
12795,SCMS from RDC,Haiti,Air,1047.0,,1080.0,15,0.72,2008-04-03 00:00:00,2008-04-03 00:00:00,0,0,0.018,LOW
12796,SCMS from RDC,Zambia,Air,4678.0,30610.2,162396.0,81198,0.07,2008-06-19 00:00:00,2008-06-19 00:00:00,0,0,0.09,LOW
12797,SCMS from RDC,Haiti,Air,1047.0,,2112.0,128,0.07,2008-03-21 00:00:00,2008-03-21 00:00:00,0,0,0.16,LOW
12798,SCMS from RDC,Nigeria,Air,4.0,213.75,816.0,48,0.57,2008-06-30 00:00:00,2008-06-30 00:00:00,0,0,0.023,LOW
12800,SCMS from RDC,Mozambique,Air,1047.0,,31050.0,2500,0.41,2008-06-23 00:00:00,2008-06-23 00:00:00,0,0,0.091,LOW
12801,SCMS from RDC,Mozambique,Air,1047.0,,16416.0,1728,0.16,2008-06-23 00:00:00,2008-06-23 00:00:00,0,0,0.183,LOW
12803,SCMS from RDC,Zimbabwe,Truck,182.0,1593.48,25917.0,3180,0.14,2008-03-07 00:00:00,2008-03-07 00:00:00,0,0,0.123,LOW
12805,SCMS from RDC,Kenya,Truck,1047.0,,20.0,2000,0.0,2008-03-31 00:00:00,2008-03-31 00:00:00,0,0,0.174,LOW
12806,SCMS from RDC,Mozambique,Air,168.0,1074.95,10200.0,3000,0.06,2008-04-21 00:00:00,2008-04-21 00:00:00,0,0,0.151,LOW
12808,SCMS from RDC,Uganda,Air,46.0,740.34,243.84,127,0.01,2008-04-17 00:00:00,2008-04-17 00:00:00,0,0,0.117,LOW
12809,SCMS from RDC,Ethiopia,Air,1822.0,9742.0,93856.96,30874,0.05,2008-02-01 00:00:00,2008-03-06 00:00:00,34,1,0.209,LOW
12810,SCMS from RDC,Zimbabwe,Air,1047.0,,5.5,550,0.0,2008-06-17 00:00:00,2008-06-17 00:00:00,0,0,0.153,LOW
12811,SCMS from RDC,Zimbabwe,Truck,1047.0,,129582.0,1800,0.72,2008-06-17 00:00:00,2008-06-17 00:00:00,0,0,0.045,LOW
12812,SCMS from RDC,Uganda,Air,156.0,1282.6,18900.0,1400,0.22,2008-08-21 00:00:00,2008-08-21 00:00:00,0,0,0.149,LOW
12813,SCMS from RDC,Zambia,Truck,2641.0,2938.92,420350.0,35000,0.4,2008-11-07 00:00:00,2008-11-07 00:00:00,0,0,0.153,LOW
12814,SCMS from RDC,Zambia,Truck,4585.0,2938.92,472500.0,50000,0.16,2008-11-07 00:00:00,2008-11-07 00:00:00,0,0,0.298,LOW
12817,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,13120.0,4100,0.05,2009-01-19 00:00:00,2009-01-19 00:00:00,0,0,0.183,LOW
12818,SCMS from RDC,Kenya,Truck,6074.0,1250.0,399980.0,19999,0.8,2008-10-16 00:00:00,2008-10-16 00:00:00,0,0,0.091,LOW
12819,SCMS from RDC,Tanzania,Truck,1608.0,1700.32,94703.04,32544,0.05,2008-08-22 00:00:00,2008-08-22 00:00:00,0,0,0.219,LOW
12820,SCMS from RDC,Haiti,Air,235.0,3022.74,2100.0,1500,0.01,2008-08-11 00:00:00,2008-08-11 00:00:00,0,0,0.177,LOW
12821,SCMS from RDC,Haiti,Air,1047.0,,3360.0,1500,0.07,2008-08-11 00:00:00,2008-08-11 00:00:00,0,0,0.16,LOW
12822,SCMS from RDC,Nigeria,Air,1047.0,,76.72,2,0.11,2008-11-17 00:00:00,2008-11-17 00:00:00,0,0,0.129,LOW
12823,SCMS from RDC,Nigeria,Air,85.0,1266.05,4492.8,1152,0.06,2008-11-20 00:00:00,2008-11-20 00:00:00,0,0,0.106,LOW
12824,SCMS from RDC,Nigeria,Air,1047.0,,105.0,4,0.88,2008-08-31 00:00:00,2008-08-31 00:00:00,0,0,0.01,LOW
12825,SCMS from RDC,Nigeria,Air,58.0,1102.98,3057.6,784,0.06,2008-09-16 00:00:00,2008-09-16 00:00:00,0,0,0.076,LOW
12826,SCMS from RDC,Pakistan,Air,1047.0,,0.12,12,0.0,2008-11-17 00:00:00,2008-11-17 00:00:00,0,0,0.077,LOW
12827,SCMS from RDC,Nigeria,Air,27.0,1058.0,3863.4,94,0.34,2008-09-26 00:00:00,2008-09-26 00:00:00,0,0,0.063,LOW
12828,SCMS from RDC,Kenya,Truck,6067.0,1250.0,400000.0,20000,0.8,2008-09-25 00:00:00,2008-09-25 00:00:00,0,0,0.091,LOW
12829,SCMS from RDC,Zambia,Truck,1047.0,,472500.0,50000,0.16,2008-09-23 00:00:00,2008-09-23 00:00:00,0,0,0.258,LOW
12830,SCMS from RDC,Kenya,Air,1047.0,,37.7,3770,0.0,2009-01-15 00:00:00,2009-01-15 00:00:00,0,0,0.145,LOW
12835,SCMS from RDC,Tanzania,UNKNOWN_MODE,1047.0,,157746.9,5730,0.46,2008-09-15 00:00:00,2008-09-15 00:00:00,0,0,0.334,MEDIUM
12836,SCMS from RDC,Mozambique,Air,1047.0,,12600.0,252,0.28,2009-02-21 00:00:00,2009-02-21 00:00:00,0,0,0.185,LOW
12837,SCMS from RDC,Zimbabwe,Truck,1047.0,,48040.0,4000,0.4,2009-02-16 00:00:00,2009-02-16 00:00:00,0,0,0.118,LOW
12838,SCMS from RDC,Mozambique,Air,1047.0,,46722.0,11980,0.06,2008-09-05 00:00:00,2008-09-05 00:00:00,0,0,0.182,LOW
12839,SCMS from RDC,Ethiopia,Truck,25.0,505.0,537.04,14,0.11,2008-09-16 00:00:00,2008-09-16 00:00:00,0,0,0.14,LOW
12840,SCMS from RDC,Ethiopia,Truck,1047.0,,2500.0,50,0.28,2008-09-16 00:00:00,2008-09-16 00:00:00,0,0,0.154,LOW
12841,SCMS from RDC,Ethiopia,Air,692.0,4983.22,3809.5,2005,0.01,2008-12-19 00:00:00,2008-12-19 00:00:00,0,0,0.23,LOW
12842,SCMS from RDC,Uganda,Air,1657.0,9995.55,172280.0,14600,0.2,2009-02-19 00:00:00,2009-02-19 00:00:00,0,0,0.141,LOW
12843,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,5880.0,2800,0.01,2009-02-27 00:00:00,2009-02-27 00:00:00,0,0,0.192,LOW
12844,SCMS from RDC,Zimbabwe,Truck,1047.0,,48040.0,4000,0.4,2009-04-06 00:00:00,2009-04-06 00:00:00,0,0,0.118,LOW
12845,SCMS from RDC,Pakistan,Air,1047.0,,2800.0,28,1.0,2009-04-01 00:00:00,2009-04-01 00:00:00,0,0,0.009,LOW
12846,SCMS from RDC,Pakistan,Air,1047.0,,240.0,12,0.8,2009-04-01 00:00:00,2009-04-01 00:00:00,0,0,0.011,LOW
12849,SCMS from RDC,Zimbabwe,Truck,1047.0,,16000.0,8000,0.07,2009-04-06 00:00:00,2009-04-06 00:00:00,0,0,0.234,LOW
12850,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,28797.0,9599,0.05,2009-04-30 00:00:00,2009-04-30 00:00:00,0,0,0.182,LOW
12851,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,29216.0,2200,0.44,2009-04-30 00:00:00,2009-04-30 00:00:00,0,0,0.117,LOW
12852,SCMS from RDC,Zambia,Air,893.0,6269.7,31987.2,9408,0.06,2008-09-23 00:00:00,2008-09-23 00:00:00,0,0,0.17,LOW
12853,SCMS from RDC,Nigeria,Air,1114.0,7641.1,333270.0,12696,0.88,2008-08-24 00:00:00,2008-08-24 00:00:00,0,0,0.053,LOW
12854,SCMS from RDC,Zambia,Truck,1047.0,,600500.0,50000,0.4,2008-08-20 00:00:00,2008-08-20 00:00:00,0,0,0.128,LOW
12857,SCMS from RDC,Tanzania,Air,7017.0,5367.09,722235.15,76427,0.16,2008-08-22 00:00:00,2008-08-22 00:00:00,0,0,0.089,LOW
12858,SCMS from RDC,Ethiopia,Air,1047.0,,293005.8,27590,0.35,2009-02-18 00:00:00,2009-02-18 00:00:00,0,0,0.181,LOW
12859,SCMS from RDC,Ethiopia,Air,1047.0,,122650.38,11549,0.35,2009-01-29 00:00:00,2009-01-29 00:00:00,0,0,0.19,LOW
12860,SCMS from RDC,Ethiopia,Air,1047.0,,374875.38,35299,0.35,2009-03-04 00:00:00,2009-03-04 00:00:00,0,0,0.187,LOW
12862,SCMS from RDC,Nigeria,Air,1047.0,,20406.8,6002,0.06,2008-10-30 00:00:00,2008-10-30 00:00:00,0,0,0.174,LOW
12863,SCMS from RDC,Nigeria,Air,521.0,4608.92,12207.8,7876,0.03,2008-12-17 00:00:00,2008-12-17 00:00:00,0,0,0.151,LOW
12864,SCMS from RDC,Nigeria,Air Charter,1364.0,,155520.0,16000,0.32,2009-03-19 00:00:00,2009-03-19 00:00:00,0,0,0.111,LOW
12865,SCMS from RDC,Nigeria,Air Charter,1047.0,,28303.56,3231,0.15,2009-03-19 00:00:00,2009-03-19 00:00:00,0,0,0.139,LOW
12866,SCMS from RDC,Nigeria,Air Charter,7627.0,11492.86,773398.8,67842,0.19,2009-03-19 00:00:00,2009-03-19 00:00:00,0,0,0.093,LOW
12868,SCMS from RDC,Côte d'Ivoire,Air,2583.0,7608.7,267634.4,28624,0.16,2009-04-29 00:00:00,2009-04-29 00:00:00,0,0,0.164,LOW
12869,SCMS from RDC,Zimbabwe,Truck,483.0,2947.59,16000.0,8000,0.07,2008-10-31 00:00:00,2008-10-31 00:00:00,0,0,0.204,LOW
12870,SCMS from RDC,Kenya,Truck,297.0,3616.67,34144.0,1067,1.6,2008-08-20 00:00:00,2008-08-20 00:00:00,0,0,0.007,LOW
12871,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,30400.0,10000,0.05,2009-03-20 00:00:00,2009-03-20 00:00:00,0,0,0.182,LOW
12873,SCMS from RDC,Nigeria,Air Charter,1047.0,,17274.32,1132,0.17,2009-05-08 00:00:00,2009-05-08 00:00:00,0,0,0.137,LOW
12874,SCMS from RDC,Zimbabwe,Truck,1047.0,,562400.0,76000,0.12,2009-04-27 00:00:00,2009-04-27 00:00:00,0,0,0.183,LOW
12875,SCMS from RDC,Mozambique,Truck,10053.0,10211.52,972000.0,135000,0.12,2009-06-03 00:00:00,2009-06-03 00:00:00,0,0,0.207,LOW
12876,SCMS from RDC,Tanzania,Truck,1047.0,,31928.55,1977,0.07,2009-05-11 00:00:00,2009-05-11 00:00:00,0,0,0.217,LOW
12877,SCMS from RDC,Nigeria,Air,24.0,1547.94,793.6,248,0.05,2009-04-30 00:00:00,2009-04-30 00:00:00,0,0,0.1,LOW
12878,SCMS from RDC,Nigeria,Air,60.0,1981.1,3414.4,1067,0.05,2009-04-30 00:00:00,2009-04-30 00:00:00,0,0,0.078,LOW
12879,SCMS from RDC,Nigeria,Air Charter,3162.0,15128.37,327250.0,35000,0.16,2009-05-08 00:00:00,2009-05-08 00:00:00,0,0,0.138,LOW
12883,SCMS from RDC,Ghana,Truck,1047.0,,83.46,8346,0.0,2009-08-12 00:00:00,2009-08-12 00:00:00,0,0,0.162,LOW
12885,SCMS from RDC,Nigeria,Air Charter,1047.0,,23522.4,2178,0.36,2009-06-16 00:00:00,2009-06-16 00:00:00,0,0,0.167,LOW
12886,SCMS from RDC,Nigeria,Air Charter,1047.0,,1531.4,806,0.01,2009-06-16 00:00:00,2009-06-16 00:00:00,0,0,0.198,LOW
12887,SCMS from RDC,Uganda,Air,289.0,2798.7,27732.4,3895,0.12,2009-06-01 00:00:00,2009-06-01 00:00:00,0,0,0.131,LOW
12892,SCMS from RDC,Nigeria,Air Charter,89.0,7329.83,20000.0,400,0.28,2009-06-16 00:00:00,2009-06-16 00:00:00,0,0,0.136,LOW
12893,SCMS from RDC,Nigeria,Air Charter,361.0,7329.83,36366.0,3190,0.19,2009-06-16 00:00:00,2009-06-16 00:00:00,0,0,0.114,LOW
12894,SCMS from RDC,Nigeria,Air Charter,1047.0,,20000.0,400,0.28,2009-06-16 00:00:00,2009-06-16 00:00:00,0,0,0.148,LOW
12896,SCMS from RDC,Mozambique,Air,376.0,2342.92,29792.0,9310,0.05,2009-08-20 00:00:00,2009-08-20 00:00:00,0,0,0.161,LOW
12897,SCMS from RDC,Zambia,Air,1921.0,2448.71,244860.0,22260,0.37,2009-09-04 00:00:00,2009-09-04 00:00:00,0,0,0.092,LOW
12898,SCMS from RDC,Mozambique,Truck,1047.0,,4621.36,1894,0.04,2009-08-27 00:00:00,2009-08-27 00:00:00,0,0,0.19,LOW
12899,SCMS from RDC,Nigeria,Air Charter,143.0,7445.8,14455.2,1268,0.19,2009-08-04 00:00:00,2009-08-04 00:00:00,0,0,0.116,LOW
12900,SCMS from RDC,Zambia,Truck,1970.0,6759.28,307351.0,27941,0.37,2009-09-29 00:00:00,2009-09-29 00:00:00,0,0,0.175,LOW
12902,SCMS from RDC,Haiti,Air,1038.0,11774.5,5789.7,2757,0.01,2009-08-27 00:00:00,2009-08-27 00:00:00,0,0,0.182,LOW
12903,SCMS from RDC,Haiti,Air,1047.0,,6300.0,1260,0.05,2009-07-31 00:00:00,2009-07-31 00:00:00,0,0,0.163,LOW
12904,SCMS from RDC,Haiti,Air,1047.0,,189.0,108,0.03,2009-07-31 00:00:00,2009-07-31 00:00:00,0,0,0.166,LOW
12905,SCMS from RDC,Côte d'Ivoire,Air,2047.0,6739.08,206343.0,18180,0.19,2009-08-21 00:00:00,2009-08-21 00:00:00,0,0,0.145,LOW
12908,SCMS from RDC,Uganda,Air,1047.0,,5458.28,2237,0.04,2009-08-24 00:00:00,2009-08-24 00:00:00,0,0,0.204,LOW
12909,SCMS from RDC,Uganda,Ocean,1118.0,7338.54,99698.4,8784,0.19,2009-09-15 00:00:00,2009-09-15 00:00:00,0,0,0.154,LOW
12910,SCMS from RDC,Zambia,Truck,1047.0,,367712.0,45964,0.27,2009-10-19 00:00:00,2009-10-19 00:00:00,0,0,0.251,LOW
12911,SCMS from RDC,Côte d'Ivoire,Air,1047.0,,6043.9,3181,0.01,2009-09-16 00:00:00,2009-09-16 00:00:00,0,0,0.183,LOW
